Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,point.x,point.y,point.z
1574431990.0697014,11755,1574431990,68985939,,-4.5,54.756,0.0
1574431990.133992,11756,1574431990,133097887,,-3.942857142857143,53.352,0.0
1574431990.182003,11757,1574431990,181220054,,-2.9285714285714284,54.054,0.0
1574431990.2301362,11758,1574431990,229137897,,-1.7,54.054,0.0
1574431990.2781487,11759,1574431990,277394056,,-0.9428571428571428,54.054,0.0
1574431990.3259172,11760,1574431990,325391054,,-0.5714285714285714,54.054,0.0
1574431990.3740008,11761,1574431990,373116970,,-0.5428571428571428,53.352,0.0
1574431990.4218624,11762,1574431990,421354055,,-0.5285714285714286,54.756,0.0
1574431990.4695606,11763,1574431990,469145059,,-0.38571428571428573,53.352,0.0
1574431990.5343347,11764,1574431990,533440113,,-0.04285714285714286,54.054,0.0
1574431990.5821104,11765,1574431990,581396102,,0.12857142857142856,54.054,0.0
1574431990.629963,11766,1574431990,629492044,,0.12857142857142856,54.054,0.0
1574431990.6783066,11767,1574431990,677341938,,0.12857142857142856,53.352,0.0
1574431990.726372,11768,1574431990,725931882,,0.15714285714285714,54.756,0.0
1574431990.7742743,11769,1574431990,773359060,,0.2,53.352,0.0
1574431990.8222752,11770,1574431990,821543931,,0.5428571428571428,54.054,0.0
1574431990.8864267,11771,1574431990,885626077,,1.2857142857142858,54.054,0.0
1574431990.9341393,11772,1574431990,933581113,,2.1857142857142855,53.352,0.0
1574431990.9827244,11773,1574431990,981657028,,2.842857142857143,54.756,0.0
1574431991.0310395,11774,1574431991,29711961,,2.8857142857142857,53.352,0.0
1574431991.0780318,11775,1574431991,77389001,,2.9285714285714284,53.352,0.0
1574431991.1264145,11776,1574431991,125674962,,2.9285714285714284,54.756,0.0
1574431991.1739955,11777,1574431991,173537015,,2.9285714285714284,53.352,0.0
1574431991.2387028,11778,1574431991,237775087,,2.9285714285714284,54.054,0.0
1574431991.2869031,11779,1574431991,285784959,,2.9285714285714284,54.054,0.0
1574431991.3348954,11780,1574431991,333775997,,2.9285714285714284,54.054,0.0
1574431991.3821273,11781,1574431991,381609916,,2.9285714285714284,53.352,0.0
1574431991.4310808,11782,1574431991,430074930,,2.9285714285714284,54.756,0.0
1574431991.4781926,11783,1574431991,477698087,,2.9285714285714284,53.352,0.0
1574431991.5271983,11784,1574431991,525890111,,2.9,53.352,0.0
1574431991.5748558,11785,1574431991,573765993,,2.9,54.756,0.0
1574431991.638611,11786,1574431991,638072013,,2.9,53.352,0.0
1574431991.6867385,11787,1574431991,685939073,,2.9,54.054,0.0
1574431991.7350707,11788,1574431991,733938932,,2.9,54.054,0.0
1574431991.782732,11789,1574431991,781943082,,2.8857142857142857,54.054,0.0
1574431991.8304758,11790,1574431991,830004930,,2.7285714285714286,53.352,0.0
1574431991.8785772,11791,1574431991,877789020,,2.642857142857143,54.756,0.0
1574431991.9273162,11792,1574431991,926120996,,2.642857142857143,53.352,0.0
1574431991.990225,11793,1574431991,989805936,,2.642857142857143,54.054,0.0
1574431992.0398455,11794,1574431992,38451910,,2.5285714285714285,54.054,0.0
1574431992.0869756,11795,1574431992,86105108,,2.2285714285714286,54.054,0.0
1574431992.1349664,11796,1574431992,134145021,,1.3571428571428572,53.352,0.0
1574431992.1826487,11797,1574431992,182189941,,0.5714285714285714,54.054,0.0
1574431992.2312093,11798,1574431992,230106115,,0.24285714285714285,54.054,0.0
1574431992.27911,11799,1574431992,278253078,,0.24285714285714285,53.352,0.0
1574431992.3436198,11800,1574431992,342107057,,0.24285714285714285,54.756,0.0
1574431992.391119,11801,1574431992,390126943,,0.2571428571428571,53.352,0.0
1574431992.4394805,11802,1574431992,438184976,,0.2571428571428571,53.352,0.0
1574431992.4878647,11803,1574431992,486027956,,0.2571428571428571,54.756,0.0
1574431992.5355964,11804,1574431992,534306049,,0.2571428571428571,53.352,0.0
1574431992.582874,11805,1574431992,582119941,,0.2571428571428571,54.054,0.0
1574431992.6309824,11806,1574431992,630230903,,0.2571428571428571,54.054,0.0
1574431992.6794636,11807,1574431992,678158044,,0.2,53.352,0.0
1574431992.7437334,11808,1574431992,742598056,,-0.08571428571428572,54.054,0.0
1574431992.7909687,11809,1574431992,790390014,,-0.34285714285714286,54.054,0.0
1574431992.8396082,11810,1574431992,838742971,,-0.5857142857142857,54.054,0.0
1574431992.8880792,11811,1574431992,886535882,,-1.2714285714285714,53.352,0.0
1574431992.9352288,11812,1574431992,934602022,,-2.6142857142857143,54.756,0.0
1574431992.983436,11813,1574431992,982422113,,-4.3428571428571425,53.352,0.0
1574431993.0311573,11814,1574431993,30538082,,-6.0285714285714285,54.054,0.0
1574431993.0950632,11815,1574431993,94641923,,-6.985714285714286,54.054,0.0
1574431993.1430922,11816,1574431993,142642974,,-6.957142857142857,53.352,0.0
1574431993.1913533,11817,1574431993,190624952,,-6.828571428571428,53.352,0.0
1574431993.2393265,11818,1574431993,238604068,,-6.6571428571428575,54.756,0.0
1574431993.2873707,11819,1574431993,286581039,,-6.571428571428571,53.352,0.0
1574431993.3356075,11820,1574431993,334580898,,-6.285714285714286,54.054,0.0
1574431993.3830054,11821,1574431993,382451057,,-5.557142857142857,54.054,0.0
1574431993.4313695,11822,1574431993,430577993,,-4.457142857142857,53.352,0.0
1574431993.4956126,11823,1574431993,494632959,,-3.5285714285714285,53.352,0.0
1574431993.5430837,11824,1574431993,542654991,,-2.642857142857143,54.756,0.0
1574431993.5914736,11825,1574431993,590678930,,-2.0285714285714285,53.352,0.0
1574431993.6398218,11826,1574431993,638708114,,-1.957142857142857,54.756,0.0
1574431993.6877701,11827,1574431993,686579942,,-1.957142857142857,53.352,0.0
1574431993.735063,11828,1574431993,734654903,,-1.957142857142857,53.352,0.0
1574431993.7829204,11829,1574431993,782566070,,-2.157142857142857,54.054,0.0
1574431993.8471534,11830,1574431993,846640110,,-2.4714285714285715,54.054,0.0
1574431993.8951,11831,1574431993,894803047,,-2.5142857142857142,54.054,0.0
1574431993.9433966,11832,1574431993,942862987,,-2.5142857142857142,53.352,0.0
1574431993.9916,11833,1574431993,990844011,,-2.6,54.054,0.0
1574431994.0398836,11834,1574431994,38969993,,-2.8857142857142857,54.054,0.0
1574431994.0874376,11835,1574431994,86786031,,-3.142857142857143,54.756,0.0
1574431994.1358812,11836,1574431994,135219097,,-3.142857142857143,53.352,0.0
1574431994.1999507,11837,1574431994,198901891,,-3.142857142857143,53.352,0.0
1574431994.247868,11838,1574431994,247103929,,-3.2714285714285714,53.352,0.0
1574431994.2955813,11839,1574431994,294917106,,-3.7714285714285714,54.756,0.0
1574431994.3434792,11840,1574431994,342983007,,-4.185714285714286,53.352,0.0
1574431994.3916662,11841,1574431994,390957117,,-4.385714285714286,54.756,0.0
1574431994.4395015,11842,1574431994,439042091,,-4.385714285714286,53.352,0.0
1574431994.488027,11843,1574431994,487102031,,-4.414285714285715,53.352,0.0
1574431994.5360506,11844,1574431994,535166025,,-4.8,54.054,0.0
1574431994.5999827,11845,1574431994,599277973,,-5.6571428571428575,54.054,0.0
1574431994.647642,11846,1574431994,647178888,,-6.628571428571429,53.352,0.0
1574431994.6969516,11847,1574431994,695976972,,-6.957142857142857,54.054,0.0
1574431994.7437675,11848,1574431994,743257045,,-6.957142857142857,54.054,0.0
1574431994.7921128,11849,1574431994,791222095,,-6.957142857142857,53.352,0.0
1574431994.8401608,11850,1574431994,839426994,,-6.957142857142857,54.054,0.0
1574431994.888028,11851,1574431994,887343883,,-6.957142857142857,54.054,0.0
1574431994.9519997,11852,1574431994,951139926,,-6.957142857142857,53.352,0.0
1574431995.0005693,11853,1574431994,999387025,,-6.942857142857143,54.054,0.0
1574431995.0480194,11854,1574431995,47178030,,-6.914285714285715,54.054,0.0
1574431995.0971355,11855,1574431995,95717906,,-6.914285714285715,53.352,0.0
1574431995.1452432,11856,1574431995,143642902,,-6.914285714285715,53.352,0.0
1574431995.1926253,11857,1574431995,191437959,,-6.914285714285715,54.054,0.0
1574431995.2403553,11858,1574431995,239381074,,-6.914285714285715,54.054,0.0
1574431995.3040097,11859,1574431995,303121089,,-6.914285714285715,53.352,0.0
1574431995.3515828,11860,1574431995,351241111,,-6.914285714285715,54.054,0.0
1574431995.4001827,11861,1574431995,399310111,,-6.9,54.054,0.0
1574431995.44802,11862,1574431995,447448968,,-6.9,53.352,0.0
1574431995.4965243,11863,1574431995,495500087,,-6.742857142857143,53.352,0.0
1574431995.5439446,11864,1574431995,543510913,,-6.385714285714286,54.756,0.0
1574431995.5926514,11865,1574431995,591698884,,-6.371428571428571,53.352,0.0
1574431995.640943,11866,1574431995,639745950,,-6.371428571428571,54.756,0.0
1574431995.7044716,11867,1574431995,703691005,,-6.371428571428571,53.352,0.0
1574431995.752078,11868,1574431995,751522064,,-6.371428571428571,53.352,0.0
1574431995.8004124,11869,1574431995,799707889,,-6.371428571428571,54.054,0.0
1574431995.8485727,11870,1574431995,847784996,,-6.371428571428571,54.054,0.0
1574431995.896817,11871,1574431995,895761013,,-6.371428571428571,53.352,0.0
1574431995.9442391,11872,1574431995,943689107,,-6.3428571428571425,54.756,0.0
1574431995.9926155,11873,1574431995,991784095,,-6.3428571428571425,53.352,0.0
1574431996.0562594,11874,1574431996,55546045,,-6.3428571428571425,53.352,0.0
1574431996.1047246,11875,1574431996,103884935,,-6.3428571428571425,54.054,0.0
1574431996.1524646,11876,1574431996,151722908,,-6.328571428571428,54.054,0.0
1574431996.2005546,11877,1574431996,199892044,,-6.328571428571428,54.054,0.0
1574431996.2485158,11878,1574431996,247881889,,-6.328571428571428,54.054,0.0
1574431996.2961483,11879,1574431996,295749902,,-6.328571428571428,53.352,0.0
1574431996.344393,11880,1574431996,343822956,,-6.214285714285714,53.352,0.0
1574431996.392881,11881,1574431996,392147064,,-6.085714285714285,54.756,0.0
1574431996.4571006,11882,1574431996,455992937,,-6.042857142857143,53.352,0.0
1574431996.5048707,11883,1574431996,503961086,,-6.042857142857143,54.054,0.0
1574431996.5524895,11884,1574431996,551871061,,-5.928571428571429,54.054,0.0
1574431996.600739,11885,1574431996,600178003,,-5.8,53.352,0.0
1574431996.6500392,11886,1574431996,648991107,,-5.628571428571429,54.756,0.0
1574431996.6975055,11887,1574431996,696093082,,-5.385714285714286,53.352,0.0
1574431996.7451372,11888,1574431996,744368076,,-5.3,54.054,0.0
1574431996.8087611,11889,1574431996,808125972,,-5.3,54.054,0.0
1574431996.8566914,11890,1574431996,856056928,,-5.285714285714286,53.352,0.0
1574431996.9053497,11891,1574431996,904123067,,-5.285714285714286,54.756,0.0
1574431996.953072,11892,1574431996,952393054,,-5.257142857142857,53.352,0.0
1574431997.000623,11893,1574431997,145912,,-5.128571428571429,54.756,0.0
1574431997.049198,11894,1574431997,48432111,,-4.928571428571429,53.352,0.0
1574431997.0974777,11895,1574431997,96632957,,-4.728571428571429,54.054,0.0
1574431997.1604438,11896,1574431997,159967899,,-4.685714285714286,54.054,0.0
1574431997.2093234,11897,1574431997,208461046,,-4.685714285714286,54.054,0.0
1574431997.2566977,11898,1574431997,256187915,,-4.685714285714286,54.054,0.0
1574431997.3055925,11899,1574431997,304639101,,-4.685714285714286,53.352,0.0
1574431997.3535821,11900,1574431997,353056907,,-4.685714285714286,54.054,0.0
1574431997.40091,11901,1574431997,400438070,,-4.685714285714286,54.054,0.0
1574431997.4499903,11902,1574431997,448422908,,-4.685714285714286,54.054,0.0
1574431997.4980955,11903,1574431997,496439933,,-4.685714285714286,54.054,0.0
1574431997.5608022,11904,1574431997,560265064,,-4.685714285714286,53.352,0.0
1574431997.6100748,11905,1574431997,608676910,,-4.685714285714286,54.756,0.0
1574431997.6567044,11906,1574431997,656274080,,-4.685714285714286,53.352,0.0
1574431997.7059677,11907,1574431997,704581022,,-4.671428571428572,54.756,0.0
1574431997.753309,11908,1574431997,752312898,,-4.671428571428572,53.352,0.0
1574431997.80373,11909,1574431997,800946950,,-4.6,53.352,0.0
1574431997.8488004,11910,1574431997,848385095,,-4.557142857142857,54.756,0.0
1574431997.9143748,11911,1574431997,913599014,,-4.542857142857143,54.054,0.0
1574431997.961173,11912,1574431997,960480928,,-4.542857142857143,54.054,0.0
1574431998.0094914,11913,1574431998,8753061,,-4.542857142857143,53.352,0.0
1574431998.0573747,11914,1574431998,56500911,,-4.5,54.756,0.0
1574431998.1054382,11915,1574431998,104640960,,-4.5,53.352,0.0
1574431998.153593,11916,1574431998,152625083,,-4.5,54.756,0.0
1574431998.2015586,11917,1574431998,200649976,,-4.5,53.352,0.0
1574431998.250123,11918,1574431998,248775005,,-4.5,54.054,0.0
1574431998.313658,11919,1574431998,312727928,,-4.5,54.054,0.0
1574431998.3629787,11920,1574431998,360878944,,-4.5,54.756,0.0
1574431998.409857,11921,1574431998,408811092,,-4.5,53.352,0.0
1574431998.4576542,11922,1574431998,456681966,,-4.5,54.054,0.0
1574431998.5056396,11923,1574431998,504924058,,-4.5,54.054,0.0
1574431998.5531828,11924,1574431998,552756071,,-4.5,54.756,0.0
1574431998.6024356,11925,1574431998,600965023,,-4.5,53.352,0.0
1574431998.6665783,11926,1574431998,664830923,,-4.5,54.054,0.0
1574431998.714074,11927,1574431998,712953090,,-4.5,54.756,0.0
1574431998.7611597,11928,1574431998,760720014,,-4.5,54.054,0.0
1574431998.8104582,11929,1574431998,808872938,,-4.5,53.352,0.0
1574431998.8578284,11930,1574431998,856921911,,-4.5,54.054,0.0
1574431998.905638,11931,1574431998,904999971,,-4.5,54.756,0.0
1574431998.9535406,11932,1574431998,952784061,,-4.5,54.054,0.0
1574431999.0173938,11933,1574431999,16710996,,-4.5,54.054,0.0
1574431999.0654423,11934,1574431999,64804077,,-4.5,54.054,0.0
1574431999.1142268,11935,1574431999,113033056,,-4.5,54.054,0.0
1574431999.1620274,11936,1574431999,161192893,,-4.5,54.054,0.0
1574431999.210179,11937,1574431999,209358930,,-4.5,54.054,0.0
1574431999.2578287,11938,1574431999,257148027,,-4.5,54.756,0.0
1574431999.305524,11939,1574431999,305107116,,-4.5,54.054,0.0
1574431999.3541954,11940,1574431999,353182077,,-4.5,54.054,0.0
1574431999.417912,11941,1574431999,417175054,,-4.5,54.756,0.0
1574431999.4653482,11942,1574431999,464993000,,-4.5,53.352,0.0
1574431999.5141232,11943,1574431999,513204097,,-4.5,54.756,0.0
1574431999.562033,11944,1574431999,561228990,,-4.5,54.054,0.0
1574431999.6102598,11945,1574431999,609437942,,-4.5,54.054,0.0
1574431999.6581395,11946,1574431999,657320022,,-4.5,54.756,0.0
1574431999.7066102,11947,1574431999,705704927,,-4.514285714285714,54.756,0.0
1574431999.7697952,11948,1574431999,769119977,,-4.557142857142857,53.352,0.0
1574431999.8186688,11949,1574431999,817388057,,-5.014285714285714,54.756,0.0
1574431999.8657768,11950,1574431999,865191936,,-5.3428571428571425,54.054,0.0
1574431999.9147675,11951,1574431999,913691997,,-5.3428571428571425,54.054,0.0
1574431999.9625933,11952,1574431999,961549997,,-5.3428571428571425,54.756,0.0
1574432000.0101662,11953,1574432000,9694099,,-5.3428571428571425,54.756,0.0
1574432000.0579975,11954,1574432000,57372093,,-5.385714285714286,53.352,0.0
1574432000.1060402,11955,1574432000,105514049,,-5.585714285714285,54.756,0.0
1574432000.1698573,11956,1574432000,169398069,,-5.714285714285714,54.054,0.0
1574432000.2182243,11957,1574432000,217654943,,-6.0,54.756,0.0
1574432000.2658124,11958,1574432000,265338897,,-6.2,54.756,0.0
1574432000.3141289,11959,1574432000,313640117,,-6.385714285714286,54.054,0.0
1574432000.3627775,11960,1574432000,361675977,,-6.571428571428571,54.756,0.0
1574432000.4112499,11961,1574432000,409672021,,-6.714285714285714,54.054,0.0
1574432000.4583774,11962,1574432000,457598924,,-6.814285714285714,54.054,0.0
1574432000.522437,11963,1574432000,521948099,,-6.857142857142857,54.756,0.0
1574432000.5701485,11964,1574432000,569482088,,-7.085714285714285,54.756,0.0
1574432000.618776,11965,1574432000,617718935,,-7.271428571428571,54.756,0.0
1574432000.6662061,11966,1574432000,665772914,,-7.285714285714286,54.054,0.0
1574432000.7151613,11967,1574432000,714010953,,-7.285714285714286,54.054,0.0
1574432000.762391,11968,1574432000,761805057,,-7.285714285714286,54.756,0.0
1574432000.8104584,11969,1574432000,809824943,,-7.285714285714286,54.756,0.0
1574432000.8742943,11970,1574432000,873699903,,-7.285714285714286,54.756,0.0
1574432000.9225204,11971,1574432000,921899080,,-7.285714285714286,54.054,0.0
1574432000.9702256,11972,1574432000,969605922,,-7.285714285714286,55.458,0.0
1574432001.019383,11973,1574432001,18268108,,-7.271428571428571,53.352,0.0
1574432001.066428,11974,1574432001,65788984,,-7.228571428571429,54.756,0.0
1574432001.1150978,11975,1574432001,114100933,,-7.228571428571429,54.756,0.0
1574432001.1627574,11976,1574432001,162005901,,-7.2,54.756,0.0
1574432001.2109818,11977,1574432001,210031032,,-7.042857142857143,54.756,0.0
1574432001.274083,11978,1574432001,273721933,,-6.857142857142857,54.756,0.0
1574432001.3230636,11979,1574432001,322280883,,-6.814285714285714,54.054,0.0
1574432001.3713088,11980,1574432001,370351076,,-6.814285714285714,55.458,0.0
1574432001.419208,11981,1574432001,418219089,,-6.814285714285714,54.054,0.0
1574432001.4668832,11982,1574432001,465955018,,-6.814285714285714,55.458,0.0
1574432001.51512,11983,1574432001,514147043,,-6.814285714285714,53.352,0.0
1574432001.5638738,11984,1574432001,562195062,,-6.814285714285714,56.16,0.0
1574432001.6272912,11985,1574432001,626131057,,-6.814285714285714,54.054,0.0
1574432001.6749215,11986,1574432001,674128055,,-6.814285714285714,55.458,0.0
1574432001.723045,11987,1574432001,722176074,,-6.814285714285714,54.054,0.0
1574432001.7720325,11988,1574432001,770169019,,-6.814285714285714,55.458,0.0
1574432001.818727,11989,1574432001,818233013,,-6.814285714285714,54.756,0.0
1574432001.8666773,11990,1574432001,866214036,,-6.785714285714286,54.756,0.0
1574432001.9155898,11991,1574432001,914268016,,-6.785714285714286,54.756,0.0
1574432001.9786046,11992,1574432001,977890968,,-6.785714285714286,54.756,0.0
1574432002.027368,11993,1574432002,26272058,,-6.785714285714286,54.756,0.0
1574432002.0751684,11994,1574432002,74222087,,-6.785714285714286,54.756,0.0
1574432002.122766,11995,1574432002,122277021,,-6.785714285714286,54.756,0.0
1574432002.170806,11996,1574432002,170229911,,-6.757142857142857,55.458,0.0
1574432002.2189732,11997,1574432002,218420982,,-6.757142857142857,54.054,0.0
1574432002.2664232,11998,1574432002,266110897,,-6.757142857142857,55.458,0.0
1574432002.3152258,11999,1574432002,314338922,,-6.757142857142857,55.458,0.0
1574432002.3789217,12000,1574432002,378277063,,-6.742857142857143,54.756,0.0
1574432002.427503,12001,1574432002,426428079,,-6.742857142857143,54.756,0.0
1574432002.475025,12002,1574432002,474219083,,-6.742857142857143,54.756,0.0
1574432002.5231888,12003,1574432002,522416114,,-6.6571428571428575,55.458,0.0
1574432002.57216,12004,1574432002,570472955,,-6.628571428571429,55.458,0.0
1574432002.6193984,12005,1574432002,618475914,,-6.542857142857143,54.756,0.0
1574432002.6675007,12006,1574432002,666567087,,-6.128571428571429,54.756,0.0
1574432002.7313685,12007,1574432002,730525970,,-5.557142857142857,56.16,0.0
1574432002.7791817,12008,1574432002,778465986,,-5.0,54.054,0.0
1574432002.8278067,12009,1574432002,826735973,,-4.542857142857143,55.458,0.0
1574432002.8756044,12010,1574432002,874500036,,-4.457142857142857,55.458,0.0
1574432002.9234364,12011,1574432002,922655105,,-4.457142857142857,55.458,0.0
1574432002.9715858,12012,1574432002,970633983,,-4.457142857142857,54.756,0.0
1574432003.019451,12013,1574432003,18698930,,-4.457142857142857,56.16,0.0
1574432003.0668669,12014,1574432003,66472053,,-4.457142857142857,54.756,0.0
1574432003.1315465,12015,1574432003,130774974,,-4.4714285714285715,54.756,0.0
1574432003.1799629,12016,1574432003,178792953,,-4.728571428571429,55.458,0.0
1574432003.2277777,12017,1574432003,226738929,,-5.457142857142857,55.458,0.0
1574432003.2763317,12018,1574432003,275089979,,-5.714285714285714,54.756,0.0
1574432003.3239613,12019,1574432003,322937011,,-5.714285714285714,56.16,0.0
1574432003.3715835,12020,1574432003,370709896,,-5.714285714285714,54.756,0.0
1574432003.4204075,12021,1574432003,419351100,,-5.8428571428571425,56.16,0.0
1574432003.4831204,12022,1574432003,482675075,,-6.042857142857143,54.756,0.0
1574432003.5318294,12023,1574432003,530881881,,-6.1571428571428575,56.16,0.0
1574432003.5799305,12024,1574432003,578802108,,-6.257142857142857,54.756,0.0
1574432003.6275296,12025,1574432003,626921892,,-6.5285714285714285,55.458,0.0
1574432003.6757238,12026,1574432003,674911975,,-7.285714285714286,55.458,0.0
1574432003.7235336,12027,1574432003,722909927,,-7.728571428571429,56.16,0.0
1574432003.772126,12028,1574432003,770904064,,-7.957142857142857,54.756,0.0
1574432003.8196063,12029,1574432003,819051980,,-7.957142857142857,55.458,0.0
1574432003.883979,12030,1574432003,883291006,,-7.942857142857143,56.16,0.0
1574432003.931631,12031,1574432003,931133031,,-7.942857142857143,55.458,0.0
1574432003.9796681,12032,1574432003,978879928,,-7.942857142857143,55.458,0.0
1574432004.0278637,12033,1574432004,27308940,,-7.9,55.458,0.0
1574432004.0758526,12034,1574432004,75226068,,-7.785714285714286,55.458,0.0
1574432004.1240728,12035,1574432004,123122930,,-7.6571428571428575,56.16,0.0
1574432004.1719093,12036,1574432004,171400070,,-7.414285714285715,55.458,0.0
1574432004.236013,12037,1574432004,235312938,,-7.242857142857143,55.458,0.0
1574432004.2839289,12038,1574432004,283291101,,-7.242857142857143,56.16,0.0
1574432004.3322976,12039,1574432004,331502914,,-7.242857142857143,56.16,0.0
1574432004.3802934,12040,1574432004,379684925,,-7.242857142857143,54.756,0.0
1574432004.428431,12041,1574432004,427375078,,-7.242857142857143,56.16,0.0
1574432004.4756474,12042,1574432004,475199937,,-7.242857142857143,56.16,0.0
1574432004.5244594,12043,1574432004,523550033,,-7.242857142857143,56.16,0.0
1574432004.5726023,12044,1574432004,571383953,,-7.242857142857143,54.756,0.0
1574432004.6361485,12045,1574432004,635526895,,-7.242857142857143,56.16,0.0
1574432004.6842408,12046,1574432004,683335065,,-7.242857142857143,56.16,0.0
1574432004.732195,12047,1574432004,731393098,,-7.171428571428572,56.16,0.0
1574432004.7798712,12048,1574432004,779268026,,-6.7,54.756,0.0
1574432004.8280761,12049,1574432004,827454090,,-5.871428571428571,56.862,0.0
1574432004.8762317,12050,1574432004,875480890,,-5.185714285714286,55.458,0.0
1574432004.924772,12051,1574432004,923508882,,-4.9714285714285715,56.16,0.0
1574432004.9884958,12052,1574432004,987602949,,-4.9714285714285715,56.16,0.0
1574432005.0363982,12053,1574432005,35435914,,-4.9714285714285715,56.16,0.0
1574432005.0847082,12054,1574432005,83584070,,-5.0,56.16,0.0
1574432005.1324317,12055,1574432005,131616115,,-5.0,56.16,0.0
1574432005.1802962,12056,1574432005,179712057,,-5.142857142857143,56.16,0.0
1574432005.2286618,12057,1574432005,227612018,,-5.9714285714285715,56.16,0.0
1574432005.2768652,12058,1574432005,275576114,,-6.857142857142857,56.16,0.0
1574432005.3248577,12059,1574432005,323667049,,-6.985714285714286,56.16,0.0
1574432005.3890207,12060,1574432005,387684106,,-6.957142857142857,55.458,0.0
1574432005.4361553,12061,1574432005,435611009,,-6.957142857142857,56.16,0.0
1574432005.4849317,12062,1574432005,483808994,,-6.957142857142857,55.458,0.0
1574432005.5324678,12063,1574432005,531753063,,-6.957142857142857,56.862,0.0
1574432005.5806644,12064,1574432005,579916000,,-6.9,55.458,0.0
1574432005.6288033,12065,1574432005,627891063,,-6.871428571428571,56.862,0.0
1574432005.6764412,12066,1574432005,675832986,,-6.871428571428571,56.16,0.0
1574432005.7407093,12067,1574432005,739829063,,-6.857142857142857,56.16,0.0
1574432005.7882133,12068,1574432005,787775993,,-6.828571428571428,56.16,0.0
1574432005.8372204,12069,1574432005,836018085,,-6.828571428571428,56.16,0.0
1574432005.8847587,12070,1574432005,883946895,,-6.828571428571428,56.16,0.0
1574432005.9328554,12071,1574432005,931981086,,-6.828571428571428,56.862,0.0
1574432005.9804735,12072,1574432005,979834079,,-6.828571428571428,56.16,0.0
1574432006.0290296,12073,1574432006,28011083,,-6.828571428571428,56.16,0.0
1574432006.0764349,12074,1574432006,75998067,,-6.828571428571428,56.16,0.0
1574432006.140841,12075,1574432006,140316009,,-6.828571428571428,56.16,0.0
1574432006.1892016,12076,1574432006,187947988,,-6.828571428571428,56.16,0.0
1574432006.2369478,12077,1574432006,236241102,,-6.828571428571428,56.862,0.0
1574432006.2846465,12078,1574432006,283993005,,-6.828571428571428,55.458,0.0
1574432006.3329172,12079,1574432006,332393884,,-6.828571428571428,56.862,0.0
1574432006.3810084,12080,1574432006,380306959,,-6.828571428571428,56.16,0.0
1574432006.4285028,12081,1574432006,428087949,,-6.828571428571428,56.862,0.0
1574432006.492265,12082,1574432006,491923093,,-6.828571428571428,56.16,0.0
1574432006.5421498,12083,1574432006,540282964,,-6.828571428571428,56.862,0.0
1574432006.5888588,12084,1574432006,588298082,,-6.828571428571428,56.16,0.0
1574432006.6374717,12085,1574432006,636359930,,-6.828571428571428,56.16,0.0
1574432006.6853414,12086,1574432006,684276103,,-6.828571428571428,56.862,0.0
1574432006.7338216,12087,1574432006,732271909,,-6.828571428571428,56.16,0.0
1574432006.7815537,12088,1574432006,780193090,,-6.828571428571428,56.16,0.0
1574432006.83009,12089,1574432006,828465938,,-6.828571428571428,56.862,0.0
1574432006.8936234,12090,1574432006,892494916,,-6.828571428571428,56.16,0.0
1574432006.9417536,12091,1574432006,940354108,,-6.785714285714286,56.16,0.0
1574432006.9890652,12092,1574432006,988403081,,-6.5285714285714285,56.16,0.0
1574432007.037158,12093,1574432007,36405086,,-6.414285714285715,57.564,0.0
1574432007.085643,12094,1574432007,84429025,,-6.414285714285715,56.16,0.0
1574432007.1328702,12095,1574432007,132323026,,-6.414285714285715,56.862,0.0
1574432007.1811793,12096,1574432007,180506944,,-6.414285714285715,56.16,0.0
1574432007.2456656,12097,1574432007,244553089,,-6.414285714285715,56.862,0.0
1574432007.2931368,12098,1574432007,292380094,,-6.414285714285715,56.16,0.0
1574432007.3416467,12099,1574432007,340564966,,-6.414285714285715,56.16,0.0
1574432007.3891113,12100,1574432007,388510942,,-6.414285714285715,56.16,0.0
1574432007.438024,12101,1574432007,436536073,,-6.414285714285715,57.564,0.0
1574432007.485833,12102,1574432007,484585046,,-6.414285714285715,56.16,0.0
1574432007.533359,12103,1574432007,532721042,,-6.414285714285715,56.862,0.0
1574432007.5813236,12104,1574432007,580640077,,-6.414285714285715,56.862,0.0
1574432007.6453426,12105,1574432007,644896030,,-6.414285714285715,56.16,0.0
1574432007.693351,12106,1574432007,692610979,,-6.414285714285715,56.16,0.0
1574432007.7429132,12107,1574432007,740639925,,-6.414285714285715,57.564,0.0
1574432007.7895916,12108,1574432007,788773059,,-6.414285714285715,56.16,0.0
1574432007.8380659,12109,1574432007,836715936,,-6.414285714285715,56.862,0.0
1574432007.886573,12110,1574432007,884722948,,-6.414285714285715,56.862,0.0
1574432007.933674,12111,1574432007,932674884,,-6.414285714285715,56.16,0.0
1574432007.9983099,12112,1574432007,996809005,,-6.442857142857143,56.862,0.0
1574432008.0453322,12113,1574432008,44511079,,-6.442857142857143,56.862,0.0
1574432008.0934699,12114,1574432008,92925071,,-6.442857142857143,56.16,0.0
1574432008.1416054,12115,1574432008,140773057,,-6.457142857142857,57.564,0.0
1574432008.1900651,12116,1574432008,189655065,,-6.6571428571428575,56.16,0.0
1574432008.237687,12117,1574432008,236756086,,-7.0285714285714285,56.862,0.0
1574432008.285917,12118,1574432008,285250902,,-7.071428571428571,56.862,0.0
1574432008.3339498,12119,1574432008,333034038,,-7.071428571428571,56.16,0.0
